region,year,value,id
US,2004.0,0.483231270806493,phi_stub
US,2005.0,0.5663244005722678,phi_stub
US,2006.0,0.4669248043145663,phi_stub
US,2007.0,0.7845808073840668,phi_stub
US,2008.0,0.47958604377198333,phi_stub
US,2009.0,0.5046925556331286,phi_stub
US,2010.0,0.4434161978036626,phi_stub
US,2011.0,0.5153878724826827,phi_stub
US,2012.0,0.5494123973303097,phi_stub
US,2013.0,0.6267789135344687,phi_stub
US,2014.0,0.4889513353934301,phi_stub
US,2015.0,0.5314226041328415,phi_stub
US,2016.0,0.40835106335859583,phi_stub
US,2017.0,0.46725977732338453,phi_stub
US,2018.0,0.8255807558275952,phi_stub
US,2019.0,0.6541243191694797,phi_stub
US,2020.0,0.47185759583226855,phi_stub
US,2021.0,0.4162602758471709,phi_stub
US,2022.0,0.4524417169400342,phi_stub
US,2023.0,0.5478309140486265,phi_stub
